vocabulary size: 223
n tunes: 26273
n train tunes: 24929.0
n validation tunes: 1344.0
21110/38951 (epoch 54.196) train_loss=293.27691650 time/batch=0.91s
21111/38951 (epoch 54.198) train_loss=279.95419312 time/batch=0.90s
21112/38951 (epoch 54.201) train_loss=107.83685303 time/batch=0.40s
21113/38951 (epoch 54.203) train_loss=237.20333862 time/batch=0.71s
21114/38951 (epoch 54.206) train_loss=80.18140411 time/batch=0.30s
21115/38951 (epoch 54.208) train_loss=163.40676880 time/batch=0.53s
21116/38951 (epoch 54.211) train_loss=394.28759766 time/batch=1.13s
21117/38951 (epoch 54.213) train_loss=208.09860229 time/batch=0.77s
21118/38951 (epoch 54.216) train_loss=327.87585449 time/batch=0.93s
21119/38951 (epoch 54.219) train_loss=157.16250610 time/batch=0.57s
21120/38951 (epoch 54.221) train_loss=252.55453491 time/batch=0.78s
21121/38951 (epoch 54.224) train_loss=120.43510437 time/batch=0.44s
21122/38951 (epoch 54.226) train_loss=128.21063232 time/batch=0.45s
21123/38951 (epoch 54.229) train_loss=152.86306763 time/batch=0.50s
21124/38951 (epoch 54.231) train_loss=202.82455444 time/batch=0.65s
21125/38951 (epoch 54.234) train_loss=144.39978027 time/batch=0.51s
21126/38951 (epoch 54.237) train_loss=103.32064056 time/batch=0.32s
21127/38951 (epoch 54.239) train_loss=287.96289062 time/batch=0.84s
21128/38951 (epoch 54.242) train_loss=297.89486694 time/batch=0.93s
21129/38951 (epoch 54.244) train_loss=85.18780518 time/batch=0.32s
21130/38951 (epoch 54.247) train_loss=280.03057861 time/batch=0.81s
21131/38951 (epoch 54.249) train_loss=285.73638916 time/batch=0.91s
21132/38951 (epoch 54.252) train_loss=209.27537537 time/batch=0.71s
21133/38951 (epoch 54.255) train_loss=109.20384216 time/batch=0.40s
21134/38951 (epoch 54.257) train_loss=339.21231079 time/batch=0.98s
21135/38951 (epoch 54.260) train_loss=139.74784851 time/batch=0.56s
21136/38951 (epoch 54.262) train_loss=251.89833069 time/batch=0.81s
21137/38951 (epoch 54.265) train_loss=163.83618164 time/batch=0.58s
21138/38951 (epoch 54.267) train_loss=304.99948120 time/batch=0.94s
21139/38951 (epoch 54.270) train_loss=134.22547913 time/batch=0.53s
21140/38951 (epoch 54.273) train_loss=101.46534729 time/batch=0.35s
21141/38951 (epoch 54.275) train_loss=146.44522095 time/batch=0.47s
21142/38951 (epoch 54.278) train_loss=178.72142029 time/batch=0.59s
21143/38951 (epoch 54.280) train_loss=126.85272217 time/batch=0.44s
21144/38951 (epoch 54.283) train_loss=142.37396240 time/batch=0.47s
21145/38951 (epoch 54.285) train_loss=245.62042236 time/batch=0.70s
21146/38951 (epoch 54.288) train_loss=147.17129517 time/batch=0.51s
21147/38951 (epoch 54.291) train_loss=163.25079346 time/batch=0.58s
21148/38951 (epoch 54.293) train_loss=234.58892822 time/batch=0.75s
21149/38951 (epoch 54.296) train_loss=110.26161194 time/batch=0.38s
21150/38951 (epoch 54.298) train_loss=197.41984558 time/batch=0.63s
21151/38951 (epoch 54.301) train_loss=250.53033447 time/batch=0.84s
21152/38951 (epoch 54.303) train_loss=143.72091675 time/batch=0.54s
21153/38951 (epoch 54.306) train_loss=286.45672607 time/batch=0.84s
21154/38951 (epoch 54.308) train_loss=95.08376312 time/batch=0.37s
21155/38951 (epoch 54.311) train_loss=95.67305756 time/batch=0.30s
21156/38951 (epoch 54.314) train_loss=130.27703857 time/batch=0.42s
21157/38951 (epoch 54.316) train_loss=267.93078613 time/batch=0.82s
21158/38951 (epoch 54.319) train_loss=205.09616089 time/batch=0.70s
21159/38951 (epoch 54.321) train_loss=216.57580566 time/batch=0.71s
21160/38951 (epoch 54.324) train_loss=163.00064087 time/batch=0.56s
21161/38951 (epoch 54.326) train_loss=365.01791382 time/batch=1.13s
21162/38951 (epoch 54.329) train_loss=148.66659546 time/batch=0.57s
21163/38951 (epoch 54.332) train_loss=130.00494385 time/batch=0.41s
21164/38951 (epoch 54.334) train_loss=125.96054840 time/batch=0.45s
21165/38951 (epoch 54.337) train_loss=251.41760254 time/batch=0.79s
21166/38951 (epoch 54.339) train_loss=147.38064575 time/batch=0.57s
21167/38951 (epoch 54.342) train_loss=96.39004517 time/batch=0.31s
21168/38951 (epoch 54.344) train_loss=195.35316467 time/batch=0.60s
21169/38951 (epoch 54.347) train_loss=262.02697754 time/batch=0.81s
21170/38951 (epoch 54.350) train_loss=117.95862579 time/batch=0.43s
21171/38951 (epoch 54.352) train_loss=273.89193726 time/batch=0.74s
21172/38951 (epoch 54.355) train_loss=147.15733337 time/batch=0.54s
21173/38951 (epoch 54.357) train_loss=168.53868103 time/batch=0.53s
21174/38951 (epoch 54.360) train_loss=189.82534790 time/batch=0.64s
21175/38951 (epoch 54.362) train_loss=241.12556458 time/batch=0.74s
21176/38951 (epoch 54.365) train_loss=126.05779266 time/batch=0.46s
21177/38951 (epoch 54.368) train_loss=223.77322388 time/batch=0.69s
21178/38951 (epoch 54.370) train_loss=143.15722656 time/batch=0.51s
21179/38951 (epoch 54.373) train_loss=174.79153442 time/batch=0.57s
21180/38951 (epoch 54.375) train_loss=108.52733612 time/batch=0.35s
21181/38951 (epoch 54.378) train_loss=124.00010681 time/batch=0.42s
21182/38951 (epoch 54.380) train_loss=184.84414673 time/batch=0.61s
21183/38951 (epoch 54.383) train_loss=212.53271484 time/batch=0.68s
21184/38951 (epoch 54.385) train_loss=127.52746582 time/batch=0.49s
21185/38951 (epoch 54.388) train_loss=260.71478271 time/batch=0.80s
21186/38951 (epoch 54.391) train_loss=360.21127319 time/batch=1.12s
21187/38951 (epoch 54.393) train_loss=201.14920044 time/batch=0.70s
21188/38951 (epoch 54.396) train_loss=124.88960266 time/batch=0.41s
21189/38951 (epoch 54.398) train_loss=232.81282043 time/batch=0.74s
21190/38951 (epoch 54.401) train_loss=165.38934326 time/batch=0.60s
21191/38951 (epoch 54.403) train_loss=127.48680115 time/batch=0.45s
21192/38951 (epoch 54.406) train_loss=257.21682739 time/batch=0.79s
21193/38951 (epoch 54.409) train_loss=260.95520020 time/batch=0.84s
21194/38951 (epoch 54.411) train_loss=139.62817383 time/batch=0.54s
21195/38951 (epoch 54.414) train_loss=169.65640259 time/batch=0.57s
21196/38951 (epoch 54.416) train_loss=125.32838440 time/batch=0.45s
21197/38951 (epoch 54.419) train_loss=121.59283447 time/batch=0.43s
21198/38951 (epoch 54.421) train_loss=184.59704590 time/batch=0.59s
21199/38951 (epoch 54.424) train_loss=228.29434204 time/batch=0.74s
21200/38951 (epoch 54.427) train_loss=228.09521484 time/batch=0.70s
21201/38951 (epoch 54.429) train_loss=302.29284668 time/batch=0.93s
21202/38951 (epoch 54.432) train_loss=193.31787109 time/batch=0.72s
21203/38951 (epoch 54.434) train_loss=256.41824341 time/batch=0.79s
21204/38951 (epoch 54.437) train_loss=270.42675781 time/batch=0.87s
21205/38951 (epoch 54.439) train_loss=192.69041443 time/batch=0.65s
21206/38951 (epoch 54.442) train_loss=165.18057251 time/batch=0.56s
21207/38951 (epoch 54.445) train_loss=221.64987183 time/batch=0.71s
21208/38951 (epoch 54.447) train_loss=174.34027100 time/batch=0.57s
21209/38951 (epoch 54.450) train_loss=341.46170044 time/batch=0.99s
21210/38951 (epoch 54.452) train_loss=162.27243042 time/batch=0.63s
21211/38951 (epoch 54.455) train_loss=174.40832520 time/batch=0.58s
21212/38951 (epoch 54.457) train_loss=144.90007019 time/batch=0.48s
21213/38951 (epoch 54.460) train_loss=188.11091614 time/batch=0.61s
21214/38951 (epoch 54.463) train_loss=240.87559509 time/batch=0.74s
21215/38951 (epoch 54.465) train_loss=128.41278076 time/batch=0.47s
21216/38951 (epoch 54.468) train_loss=241.78787231 time/batch=0.74s
21217/38951 (epoch 54.470) train_loss=179.80976868 time/batch=0.62s
21218/38951 (epoch 54.473) train_loss=96.60797119 time/batch=0.33s
21219/38951 (epoch 54.475) train_loss=177.07348633 time/batch=0.56s
21220/38951 (epoch 54.478) train_loss=167.53869629 time/batch=0.58s
21221/38951 (epoch 54.480) train_loss=183.10913086 time/batch=0.59s
21222/38951 (epoch 54.483) train_loss=278.62088013 time/batch=0.83s
21223/38951 (epoch 54.486) train_loss=170.65112305 time/batch=0.63s
21224/38951 (epoch 54.488) train_loss=108.07037354 time/batch=0.35s
21225/38951 (epoch 54.491) train_loss=239.38403320 time/batch=0.72s
21226/38951 (epoch 54.493) train_loss=139.44953918 time/batch=0.52s
21227/38951 (epoch 54.496) train_loss=150.83425903 time/batch=0.50s
21228/38951 (epoch 54.498) train_loss=103.51535034 time/batch=0.34s
21229/38951 (epoch 54.501) train_loss=168.70623779 time/batch=0.52s
21230/38951 (epoch 54.504) train_loss=190.77160645 time/batch=0.61s
21231/38951 (epoch 54.506) train_loss=155.72125244 time/batch=0.53s
21232/38951 (epoch 54.509) train_loss=161.06588745 time/batch=0.58s
21233/38951 (epoch 54.511) train_loss=237.33160400 time/batch=0.75s
21234/38951 (epoch 54.514) train_loss=175.34242249 time/batch=0.59s
21235/38951 (epoch 54.516) train_loss=199.94927979 time/batch=0.63s
21236/38951 (epoch 54.519) train_loss=111.17054749 time/batch=0.39s
21237/38951 (epoch 54.522) train_loss=206.10528564 time/batch=0.65s
21238/38951 (epoch 54.524) train_loss=168.90637207 time/batch=0.55s
21239/38951 (epoch 54.527) train_loss=129.96694946 time/batch=0.46s
21240/38951 (epoch 54.529) train_loss=244.39076233 time/batch=0.80s
21241/38951 (epoch 54.532) train_loss=178.10583496 time/batch=0.59s
21242/38951 (epoch 54.534) train_loss=225.85034180 time/batch=0.67s
21243/38951 (epoch 54.537) train_loss=142.32336426 time/batch=0.51s
21244/38951 (epoch 54.540) train_loss=240.04536438 time/batch=0.71s
21245/38951 (epoch 54.542) train_loss=172.13763428 time/batch=0.57s
21246/38951 (epoch 54.545) train_loss=186.47999573 time/batch=0.62s
21247/38951 (epoch 54.547) train_loss=120.18800354 time/batch=0.41s
21248/38951 (epoch 54.550) train_loss=114.23233032 time/batch=0.33s
21249/38951 (epoch 54.552) train_loss=180.66894531 time/batch=0.59s
21250/38951 (epoch 54.555) train_loss=270.03588867 time/batch=0.84s
21251/38951 (epoch 54.558) train_loss=225.09494019 time/batch=0.77s
21252/38951 (epoch 54.560) train_loss=153.29103088 time/batch=0.53s
21253/38951 (epoch 54.563) train_loss=264.81115723 time/batch=0.82s
21254/38951 (epoch 54.565) train_loss=156.34764099 time/batch=0.57s
21255/38951 (epoch 54.568) train_loss=122.78857422 time/batch=0.43s
21256/38951 (epoch 54.570) train_loss=119.84273529 time/batch=0.41s
21257/38951 (epoch 54.573) train_loss=149.47930908 time/batch=0.49s
21258/38951 (epoch 54.575) train_loss=133.57162476 time/batch=0.46s
21259/38951 (epoch 54.578) train_loss=128.15318298 time/batch=0.45s
21260/38951 (epoch 54.581) train_loss=167.30221558 time/batch=0.57s
21261/38951 (epoch 54.583) train_loss=187.42550659 time/batch=0.64s
21262/38951 (epoch 54.586) train_loss=163.77430725 time/batch=0.58s
21263/38951 (epoch 54.588) train_loss=163.71420288 time/batch=0.55s
21264/38951 (epoch 54.591) train_loss=129.39724731 time/batch=0.46s
21265/38951 (epoch 54.593) train_loss=125.43141174 time/batch=0.46s
21266/38951 (epoch 54.596) train_loss=201.23596191 time/batch=0.63s
21267/38951 (epoch 54.599) train_loss=199.53233337 time/batch=0.65s
21268/38951 (epoch 54.601) train_loss=105.67950439 time/batch=0.34s
21269/38951 (epoch 54.604) train_loss=186.74444580 time/batch=0.58s
21270/38951 (epoch 54.606) train_loss=214.33117676 time/batch=0.68s
21271/38951 (epoch 54.609) train_loss=122.22692871 time/batch=0.41s
21272/38951 (epoch 54.611) train_loss=183.41685486 time/batch=0.59s
21273/38951 (epoch 54.614) train_loss=129.22854614 time/batch=0.47s
21274/38951 (epoch 54.617) train_loss=164.64054871 time/batch=0.57s
21275/38951 (epoch 54.619) train_loss=159.79219055 time/batch=0.56s
21276/38951 (epoch 54.622) train_loss=147.49098206 time/batch=0.50s
21277/38951 (epoch 54.624) train_loss=125.83372498 time/batch=0.45s
21278/38951 (epoch 54.627) train_loss=170.27145386 time/batch=0.56s
21279/38951 (epoch 54.629) train_loss=174.98104858 time/batch=0.55s
21280/38951 (epoch 54.632) train_loss=103.32433319 time/batch=0.35s
21281/38951 (epoch 54.635) train_loss=175.59582520 time/batch=0.56s
21282/38951 (epoch 54.637) train_loss=126.27953339 time/batch=0.48s
21283/38951 (epoch 54.640) train_loss=142.38621521 time/batch=0.48s
21284/38951 (epoch 54.642) train_loss=223.66133118 time/batch=0.72s
21285/38951 (epoch 54.645) train_loss=133.08270264 time/batch=0.50s
21286/38951 (epoch 54.647) train_loss=122.04285431 time/batch=0.41s
21287/38951 (epoch 54.650) train_loss=233.93041992 time/batch=0.73s
21288/38951 (epoch 54.652) train_loss=161.45516968 time/batch=0.59s
21289/38951 (epoch 54.655) train_loss=131.56846619 time/batch=0.47s
21290/38951 (epoch 54.658) train_loss=179.23947144 time/batch=0.58s
21291/38951 (epoch 54.660) train_loss=192.22946167 time/batch=0.65s
21292/38951 (epoch 54.663) train_loss=271.57720947 time/batch=0.85s
21293/38951 (epoch 54.665) train_loss=235.15951538 time/batch=0.80s
21294/38951 (epoch 54.668) train_loss=241.29034424 time/batch=0.79s
21295/38951 (epoch 54.670) train_loss=125.61905670 time/batch=0.44s
21296/38951 (epoch 54.673) train_loss=101.43138885 time/batch=0.35s
21297/38951 (epoch 54.676) train_loss=114.96041107 time/batch=0.39s
21298/38951 (epoch 54.678) train_loss=147.82406616 time/batch=0.51s
21299/38951 (epoch 54.681) train_loss=113.85539246 time/batch=0.36s
21300/38951 (epoch 54.683) train_loss=203.67231750 time/batch=0.62s
21301/38951 (epoch 54.686) train_loss=224.15266418 time/batch=0.69s
21302/38951 (epoch 54.688) train_loss=160.06774902 time/batch=0.58s
21303/38951 (epoch 54.691) train_loss=170.95617676 time/batch=0.61s
21304/38951 (epoch 54.694) train_loss=168.01148987 time/batch=0.57s
21305/38951 (epoch 54.696) train_loss=139.96505737 time/batch=0.49s
21306/38951 (epoch 54.699) train_loss=135.82849121 time/batch=0.47s
21307/38951 (epoch 54.701) train_loss=170.36433411 time/batch=0.57s
21308/38951 (epoch 54.704) train_loss=169.91976929 time/batch=0.55s
21309/38951 (epoch 54.706) train_loss=156.66625977 time/batch=0.51s
21310/38951 (epoch 54.709) train_loss=160.65988159 time/batch=0.56s
21311/38951 (epoch 54.712) train_loss=158.61174011 time/batch=0.51s
21312/38951 (epoch 54.714) train_loss=190.36239624 time/batch=0.64s
21313/38951 (epoch 54.717) train_loss=142.80343628 time/batch=0.51s
21314/38951 (epoch 54.719) train_loss=158.28417969 time/batch=0.51s
21315/38951 (epoch 54.722) train_loss=125.10473633 time/batch=0.41s
21316/38951 (epoch 54.724) train_loss=160.79907227 time/batch=0.53s
21317/38951 (epoch 54.727) train_loss=160.63723755 time/batch=0.58s
21318/38951 (epoch 54.730) train_loss=105.93940735 time/batch=0.38s
21319/38951 (epoch 54.732) train_loss=171.57067871 time/batch=0.57s
21320/38951 (epoch 54.735) train_loss=128.55969238 time/batch=0.44s
21321/38951 (epoch 54.737) train_loss=144.56723022 time/batch=0.49s
21322/38951 (epoch 54.740) train_loss=163.38299561 time/batch=0.58s
21323/38951 (epoch 54.742) train_loss=257.67333984 time/batch=0.81s
21324/38951 (epoch 54.745) train_loss=114.68565369 time/batch=0.43s
21325/38951 (epoch 54.747) train_loss=118.72589874 time/batch=0.40s
21326/38951 (epoch 54.750) train_loss=201.44195557 time/batch=0.62s
21327/38951 (epoch 54.753) train_loss=211.06227112 time/batch=0.68s
21328/38951 (epoch 54.755) train_loss=163.54318237 time/batch=0.60s
21329/38951 (epoch 54.758) train_loss=127.17654419 time/batch=0.46s
21330/38951 (epoch 54.760) train_loss=127.19857788 time/batch=0.45s
21331/38951 (epoch 54.763) train_loss=254.86398315 time/batch=0.77s
21332/38951 (epoch 54.765) train_loss=182.67773438 time/batch=0.65s
21333/38951 (epoch 54.768) train_loss=130.07861328 time/batch=0.47s
21334/38951 (epoch 54.771) train_loss=129.39263916 time/batch=0.43s
21335/38951 (epoch 54.773) train_loss=155.29736328 time/batch=0.51s
21336/38951 (epoch 54.776) train_loss=161.87107849 time/batch=0.58s
21337/38951 (epoch 54.778) train_loss=197.27270508 time/batch=0.63s
21338/38951 (epoch 54.781) train_loss=186.29719543 time/batch=0.62s
21339/38951 (epoch 54.783) train_loss=207.42358398 time/batch=0.68s
21340/38951 (epoch 54.786) train_loss=192.46600342 time/batch=0.65s
21341/38951 (epoch 54.789) train_loss=130.07763672 time/batch=0.46s
21342/38951 (epoch 54.791) train_loss=240.00439453 time/batch=0.76s
21343/38951 (epoch 54.794) train_loss=126.87615967 time/batch=0.49s
21344/38951 (epoch 54.796) train_loss=180.79760742 time/batch=0.59s
21345/38951 (epoch 54.799) train_loss=128.46154785 time/batch=0.46s
21346/38951 (epoch 54.801) train_loss=180.80621338 time/batch=0.54s
21347/38951 (epoch 54.804) train_loss=188.60269165 time/batch=0.66s
21348/38951 (epoch 54.807) train_loss=132.82534790 time/batch=0.47s
21349/38951 (epoch 54.809) train_loss=205.30236816 time/batch=0.65s
21350/38951 (epoch 54.812) train_loss=162.81632996 time/batch=0.55s
21351/38951 (epoch 54.814) train_loss=133.82156372 time/batch=0.47s
21352/38951 (epoch 54.817) train_loss=179.30303955 time/batch=0.59s
21353/38951 (epoch 54.819) train_loss=140.84716797 time/batch=0.49s
21354/38951 (epoch 54.822) train_loss=155.20748901 time/batch=0.49s
21355/38951 (epoch 54.825) train_loss=104.78292847 time/batch=0.36s
21356/38951 (epoch 54.827) train_loss=168.92901611 time/batch=0.53s
21357/38951 (epoch 54.830) train_loss=208.19422913 time/batch=0.68s
21358/38951 (epoch 54.832) train_loss=130.33120728 time/batch=0.50s
21359/38951 (epoch 54.835) train_loss=120.71305084 time/batch=0.41s
21360/38951 (epoch 54.837) train_loss=187.65911865 time/batch=0.59s
21361/38951 (epoch 54.840) train_loss=155.14071655 time/batch=0.54s
21362/38951 (epoch 54.842) train_loss=161.97128296 time/batch=0.59s
21363/38951 (epoch 54.845) train_loss=191.45794678 time/batch=0.64s
21364/38951 (epoch 54.848) train_loss=172.01231384 time/batch=0.57s
21365/38951 (epoch 54.850) train_loss=161.08872986 time/batch=0.52s
21366/38951 (epoch 54.853) train_loss=161.65107727 time/batch=0.53s
21367/38951 (epoch 54.855) train_loss=137.26281738 time/batch=0.48s
21368/38951 (epoch 54.858) train_loss=192.71438599 time/batch=0.63s
21369/38951 (epoch 54.860) train_loss=133.97021484 time/batch=0.51s
21370/38951 (epoch 54.863) train_loss=202.77551270 time/batch=0.63s
21371/38951 (epoch 54.866) train_loss=151.46630859 time/batch=0.53s
21372/38951 (epoch 54.868) train_loss=137.54566956 time/batch=0.48s
21373/38951 (epoch 54.871) train_loss=171.18096924 time/batch=0.58s
21374/38951 (epoch 54.873) train_loss=137.50659180 time/batch=0.48s
21375/38951 (epoch 54.876) train_loss=171.72045898 time/batch=0.56s
21376/38951 (epoch 54.878) train_loss=166.55526733 time/batch=0.59s
21377/38951 (epoch 54.881) train_loss=240.57185364 time/batch=0.76s
21378/38951 (epoch 54.884) train_loss=128.51025391 time/batch=0.49s
21379/38951 (epoch 54.886) train_loss=130.65698242 time/batch=0.45s
21380/38951 (epoch 54.889) train_loss=159.03880310 time/batch=0.57s
21381/38951 (epoch 54.891) train_loss=171.92971802 time/batch=0.58s
21382/38951 (epoch 54.894) train_loss=154.18310547 time/batch=0.57s
21383/38951 (epoch 54.896) train_loss=130.88592529 time/batch=0.47s
21384/38951 (epoch 54.899) train_loss=215.45428467 time/batch=0.66s
21385/38951 (epoch 54.902) train_loss=162.90567017 time/batch=0.61s
21386/38951 (epoch 54.904) train_loss=162.87591553 time/batch=0.58s
21387/38951 (epoch 54.907) train_loss=143.54270935 time/batch=0.48s
21388/38951 (epoch 54.909) train_loss=193.57788086 time/batch=0.66s
21389/38951 (epoch 54.912) train_loss=134.40982056 time/batch=0.49s
21390/38951 (epoch 54.914) train_loss=125.40248108 time/batch=0.46s
21391/38951 (epoch 54.917) train_loss=161.62408447 time/batch=0.57s
21392/38951 (epoch 54.919) train_loss=156.09390259 time/batch=0.51s
21393/38951 (epoch 54.922) train_loss=204.29330444 time/batch=0.63s
21394/38951 (epoch 54.925) train_loss=137.60968018 time/batch=0.51s
21395/38951 (epoch 54.927) train_loss=151.45596313 time/batch=0.57s
setting learning rate to 0.0010650
21396/38951 (epoch 54.930) train_loss=519.85260010 time/batch=1.47s
21397/38951 (epoch 54.932) train_loss=340.22937012 time/batch=1.11s
21398/38951 (epoch 54.935) train_loss=361.44189453 time/batch=1.15s
21399/38951 (epoch 54.937) train_loss=442.83865356 time/batch=1.37s
21400/38951 (epoch 54.940) train_loss=810.65850830 time/batch=2.40s
21401/38951 (epoch 54.943) train_loss=188.59234619 time/batch=0.83s
21402/38951 (epoch 54.945) train_loss=1443.47985840 time/batch=6.89s
21403/38951 (epoch 54.948) train_loss=108.01799774 time/batch=1.25s
21404/38951 (epoch 54.950) train_loss=737.66870117 time/batch=2.26s
21405/38951 (epoch 54.953) train_loss=363.71466064 time/batch=1.31s
21406/38951 (epoch 54.955) train_loss=256.82318115 time/batch=0.88s
21407/38951 (epoch 54.958) train_loss=862.59173584 time/batch=2.75s
21408/38951 (epoch 54.961) train_loss=199.92073059 time/batch=0.99s
21409/38951 (epoch 54.963) train_loss=302.80688477 time/batch=0.88s
21410/38951 (epoch 54.966) train_loss=564.36682129 time/batch=1.64s
21411/38951 (epoch 54.968) train_loss=236.45474243 time/batch=0.90s
21412/38951 (epoch 54.971) train_loss=228.76828003 time/batch=0.76s
21413/38951 (epoch 54.973) train_loss=337.15399170 time/batch=1.03s
21414/38951 (epoch 54.976) train_loss=147.73788452 time/batch=0.59s
21415/38951 (epoch 54.979) train_loss=470.04696655 time/batch=1.31s
21416/38951 (epoch 54.981) train_loss=97.90773010 time/batch=0.44s
21417/38951 (epoch 54.984) train_loss=230.22132874 time/batch=0.70s
21418/38951 (epoch 54.986) train_loss=166.14710999 time/batch=0.58s
21419/38951 (epoch 54.989) train_loss=386.74963379 time/batch=1.14s
21420/38951 (epoch 54.991) train_loss=594.65155029 time/batch=1.75s
21421/38951 (epoch 54.994) train_loss=506.87576294 time/batch=1.54s
21422/38951 (epoch 54.997) train_loss=252.40817261 time/batch=0.96s
21423/38951 (epoch 54.999) train_loss=248.55381775 time/batch=0.81s
21424/38951 (epoch 55.002) train_loss=173.61865234 time/batch=0.58s
21425/38951 (epoch 55.004) train_loss=294.06457520 time/batch=0.89s
21426/38951 (epoch 55.007) train_loss=399.73022461 time/batch=1.21s
21427/38951 (epoch 55.009) train_loss=80.86647797 time/batch=0.34s
21428/38951 (epoch 55.012) train_loss=340.33856201 time/batch=1.02s
21429/38951 (epoch 55.014) train_loss=589.27172852 time/batch=1.79s
21430/38951 (epoch 55.017) train_loss=274.55084229 time/batch=1.01s
21431/38951 (epoch 55.020) train_loss=240.06008911 time/batch=0.75s
21432/38951 (epoch 55.022) train_loss=165.76373291 time/batch=0.56s
21433/38951 (epoch 55.025) train_loss=349.33581543 time/batch=1.01s
21434/38951 (epoch 55.027) train_loss=345.35073853 time/batch=1.09s
21435/38951 (epoch 55.030) train_loss=104.71217346 time/batch=0.40s
21436/38951 (epoch 55.032) train_loss=164.85772705 time/batch=0.54s
21437/38951 (epoch 55.035) train_loss=97.29916382 time/batch=0.30s
21438/38951 (epoch 55.038) train_loss=136.88618469 time/batch=0.46s
21439/38951 (epoch 55.040) train_loss=126.67742157 time/batch=0.41s
21440/38951 (epoch 55.043) train_loss=467.76901245 time/batch=1.31s
21441/38951 (epoch 55.045) train_loss=95.45275879 time/batch=0.42s
21442/38951 (epoch 55.048) train_loss=314.56570435 time/batch=0.89s
21443/38951 (epoch 55.050) train_loss=181.77676392 time/batch=0.66s
21444/38951 (epoch 55.053) train_loss=199.72512817 time/batch=0.66s
21445/38951 (epoch 55.056) train_loss=138.75131226 time/batch=0.51s
21446/38951 (epoch 55.058) train_loss=413.64294434 time/batch=1.16s
21447/38951 (epoch 55.061) train_loss=326.36993408 time/batch=1.00s
21448/38951 (epoch 55.063) train_loss=216.21734619 time/batch=0.76s
21449/38951 (epoch 55.066) train_loss=305.17871094 time/batch=0.97s
21450/38951 (epoch 55.068) train_loss=562.37432861 time/batch=1.80s
21451/38951 (epoch 55.071) train_loss=124.69988251 time/batch=0.61s
21452/38951 (epoch 55.074) train_loss=329.46307373 time/batch=0.93s
21453/38951 (epoch 55.076) train_loss=355.22454834 time/batch=1.15s
21454/38951 (epoch 55.079) train_loss=96.73919678 time/batch=0.41s
21455/38951 (epoch 55.081) train_loss=382.95217896 time/batch=1.07s
21456/38951 (epoch 55.084) train_loss=87.70296478 time/batch=0.37s
21457/38951 (epoch 55.086) train_loss=265.56991577 time/batch=0.74s
21458/38951 (epoch 55.089) train_loss=166.79251099 time/batch=0.61s
21459/38951 (epoch 55.091) train_loss=258.88043213 time/batch=0.79s
21460/38951 (epoch 55.094) train_loss=260.07186890 time/batch=0.81s
21461/38951 (epoch 55.097) train_loss=367.10595703 time/batch=1.11s
21462/38951 (epoch 55.099) train_loss=431.43795776 time/batch=1.31s
21463/38951 (epoch 55.102) train_loss=121.38388062 time/batch=0.49s
21464/38951 (epoch 55.104) train_loss=141.80541992 time/batch=0.47s
21465/38951 (epoch 55.107) train_loss=356.86251831 time/batch=1.02s
21466/38951 (epoch 55.109) train_loss=430.08489990 time/batch=1.42s
21467/38951 (epoch 55.112) train_loss=305.00076294 time/batch=1.01s
21468/38951 (epoch 55.115) train_loss=249.31187439 time/batch=0.83s
21469/38951 (epoch 55.117) train_loss=161.71249390 time/batch=0.60s
21470/38951 (epoch 55.120) train_loss=123.54757690 time/batch=0.43s
21471/38951 (epoch 55.122) train_loss=218.02651978 time/batch=0.68s
21472/38951 (epoch 55.125) train_loss=236.53356934 time/batch=0.77s
21473/38951 (epoch 55.127) train_loss=254.78869629 time/batch=0.84s
21474/38951 (epoch 55.130) train_loss=273.97393799 time/batch=0.89s
21475/38951 (epoch 55.133) train_loss=301.57257080 time/batch=0.93s
21476/38951 (epoch 55.135) train_loss=369.90301514 time/batch=1.10s
21477/38951 (epoch 55.138) train_loss=236.69676208 time/batch=0.78s
21478/38951 (epoch 55.140) train_loss=273.32257080 time/batch=0.87s
21479/38951 (epoch 55.143) train_loss=343.07070923 time/batch=1.07s
21480/38951 (epoch 55.145) train_loss=198.63714600 time/batch=0.73s
21481/38951 (epoch 55.148) train_loss=422.97488403 time/batch=1.25s
21482/38951 (epoch 55.151) train_loss=145.72656250 time/batch=0.61s
21483/38951 (epoch 55.153) train_loss=298.22628784 time/batch=0.88s
21484/38951 (epoch 55.156) train_loss=98.16186523 time/batch=0.39s
21485/38951 (epoch 55.158) train_loss=180.91128540 time/batch=0.62s
21486/38951 (epoch 55.161) train_loss=85.76254272 time/batch=0.29s
21487/38951 (epoch 55.163) train_loss=251.56260681 time/batch=0.75s
21488/38951 (epoch 55.166) train_loss=200.58316040 time/batch=0.69s
21489/38951 (epoch 55.169) train_loss=115.92193604 time/batch=0.39s
21490/38951 (epoch 55.171) train_loss=458.95562744 time/batch=1.37s
21491/38951 (epoch 55.174) train_loss=241.58563232 time/batch=0.88s
21492/38951 (epoch 55.176) train_loss=277.58013916 time/batch=0.89s
21493/38951 (epoch 55.179) train_loss=142.52359009 time/batch=0.55s
21494/38951 (epoch 55.181) train_loss=358.12304688 time/batch=1.09s
21495/38951 (epoch 55.184) train_loss=244.97315979 time/batch=0.86s
21496/38951 (epoch 55.186) train_loss=129.68121338 time/batch=0.46s
